id,parent_id,title,cited,authors,publishers,snippet,link,link_to_citers
423,43,A practical comparison of manual and autonomous methods for acoustic monitoring,194,"A Digby, M Towsey, BD Bell… "," Methods in Ecology and …, 2013 , Wiley Online Library","Autonomous acoustic recorders are widely available and can provide a highly efficient method of species monitoring, especially when coupled with software to automate data …",https://besjournals.onlinelibrary.wiley.com/doi/abs/10.1111/2041-210X.12060,"https://scholar.google.com/scholar?cites=3190592473431114120&as_sdt=2005&sciodt=0,5&hl=en"
424,78,Comparing the underwater soundscapes of four US National Parks and Marine Sanctuaries,26,"SM Haver, MEH Fournet, RP Dziak… "," Frontiers in Marine …, 2019 , frontiersin.org",Passive acoustic sensors provide a cost-effective tool for monitoring marine environments. Documenting acoustic conditions among habitats can provide insights into temporal …,https://www.frontiersin.org/articles/10.3389/fmars.2019.00500/full,"https://scholar.google.com/scholar?cites=15438699887544232126&as_sdt=2005&sciodt=0,5&hl=en"
425,78,Review of automatic detection and classification techniques for cetacean vocalization,12,"AM Usman, OO Ogundile, DJJ Versfeld "," IEEE Access, 2020 , ieeexplore.ieee.org",Cetaceans have elicited the attention of researchers in recent decades due to their importance to the ecosystem and their economic values. They use sound for communication …,https://ieeexplore.ieee.org/abstract/document/9110497/,"https://scholar.google.com/scholar?cites=12587995534130416850&as_sdt=2005&sciodt=0,5&hl=en"
426,78,"A comparative investigation of mode mixing in EEG decomposition using EMD, EEMD and M-EMD",7,"R Ho, K Hung "," 2020 IEEE 10th Symposium on Computer …, 2020 , ieeexplore.ieee.org","This paper presents and discusses the empirical mode decomposition method (EMD), its mode mixing problem and the primary causes of it. The ensemble EMD (EEMD) and …",https://ieeexplore.ieee.org/abstract/document/9108817/,"https://scholar.google.com/scholar?cites=992659923883012784&as_sdt=2005&sciodt=0,5&hl=en"
427,78,An empirical mode decomposition based hidden Markov model approach for detection of Bryde's whale pulse calls,6,"OO Ogundile, AM Usman… "," The Journal of the …, 2020 , asa.scitation.org",This letter proposes an empirical mode decomposition (EMD) based hidden Markov model (HMM) approach for the detection of mysticetes' pulse calls such as the Bryde's whales. The …,https://asa.scitation.org/doi/abs/10.1121/10.0000717,"https://scholar.google.com/scholar?cites=13655357563894563608&as_sdt=2005&sciodt=0,5&hl=en"
428,78,Learning patterns with kernels and learning kernels from patterns,2,GR Yoo ," 2020 , thesis.library.caltech.edu","A major technique in learning involves the identification of patterns and their use to make predictions. In this work, we examine the symbiotic relationship between patterns and …",https://thesis.library.caltech.edu/13868/,"https://scholar.google.com/scholar?cites=15490178982660249401&as_sdt=2005&sciodt=0,5&hl=en"
429,78,A New Bearing Fault Diagnosis Method Based on Refined Composite Multiscale Global Fuzzy Entropy and Self-Organizing Fuzzy Logic Classifier,2,"Z Ziying, Z Xi "," Shock and Vibration, 2021 , hindawi.com","In this paper, a new feature extraction method called refined composite multiscale global fuzzy entropy (RCMGFE) is proposed. Based on the proposed RCMGFE and self-organizing …",https://www.hindawi.com/journals/sv/2021/8827946/,"https://scholar.google.com/scholar?cites=10999440456979945865&as_sdt=2005&sciodt=0,5&hl=en"
430,78,A novel median-point mode decomposition algorithm for motor rolling bearing fault recognition,1,"G Yao, B Fan, W Wang, H Ma "," Mathematical Problems in Engineering, 2020 , hindawi.com","Precise fault recognition of motor rolling bearing fault is playing a significant role in any machinery and equipment. However, conventional decomposition methods fail to completely …",https://www.hindawi.com/journals/mpe/2020/9406479/,"https://scholar.google.com/scholar?cites=15726412353096187777&as_sdt=2005&sciodt=0,5&hl=en"
431,78,On the performance of empirical mode decomposition-based replay spoofing detection in speaker verification systems,1,"SH Mankad, S Garg "," Progress in Artificial Intelligence, 2020 , Springer",Automatic speaker verification (ASV) systems have maximum threat from replay spoofing attacks. High frequency regions of the underlying audio signal exhibit the phenomenon …,https://link.springer.com/article/10.1007/s13748-020-00216-0,"https://scholar.google.com/scholar?cites=9367792914308293387&as_sdt=2005&sciodt=0,5&hl=en"
432,78,OCEAN SOUND FIELD CHARACTERIZATION USING PROCESSING TECHNIQUES BASED ON NOISE SPATIAL COHERENCE,,N Shajahan ," 2022 , dalspace.library.dal.ca",The spatial coherence of ambient noise can be used for noise-based inversion studies using appropriate coherence models. The main findings of this thesis are presented in four …,https://dalspace.library.dal.ca/handle/10222/81527,
433,78,Large-scale 3D point-cloud semantic segmentation of urban and rural scenes using data volume decomposition coupled with pipeline parallelism,3,"AWZ Chew, A Ji, L Zhang "," Automation in Construction, 2022 , Elsevier",This study proposes a generic approach which performs a series of systematic analyses by first introducing a data volume decomposition method to generate useful data features for …,https://www.sciencedirect.com/science/article/pii/S0926580521004465,"https://scholar.google.com/scholar?cites=11124672076962197376&as_sdt=2005&sciodt=0,5&hl=en"
434,44,An overview of fixed passive acoustic observation methods for cetaceans,572,"DK Mellinger, KM Stafford, SE Moore, RP Dziak… "," Oceanography, 2007 , JSTOR","METHODS Fixed passive acoustic surveys require several steps, including survey design, placement and sometimes recovery of recording instruments, extraction of vocalizations of …",https://www.jstor.org/stable/24860138,"https://scholar.google.com/scholar?cites=15902544975992242077&as_sdt=2005&sciodt=0,5&hl=en"
435,44,Recognizing transient low-frequency whale sounds by spectrogram correlation,335,"DK Mellinger, CW Clark "," The Journal of the Acoustical Society of …, 2000 , asa.scitation.org","A method is described for the automatic recognition of transient animal sounds. Automatic recognition can be used in wild animal research, including studies of behavior, population …",https://asa.scitation.org/doi/abs/10.1121/1.429434,"https://scholar.google.com/scholar?cites=7774906410188596645&as_sdt=2005&sciodt=0,5&hl=en"
436,44,Automatic classification of musical instrument sounds,293,P Herrera,"Boyer, G Peeters… , Journal of New Music …, 2003 , Taylor & Francis","We present an exhaustive review of research on automatic classification of sounds from musical instruments. Two different but complementary approaches are examined, the …",https://www.tandfonline.com/doi/abs/10.1076/jnmr.32.1.3.16798,"https://scholar.google.com/scholar?cites=11820894732402864219&as_sdt=2005&sciodt=0,5&hl=en"
437,44,Assigning individual fish to populations using microsatellite DNA markers,238,"MM Hansen, E Kenchington, EE Nielsen "," Fish and Fisheries, 2001 , Wiley Online Library","New statistical developments combined with the use of highly polymorphic microsatellite DNA markers enable the determination of the population of origin of single fish, resulting in …",https://onlinelibrary.wiley.com/doi/abs/10.1046/j.1467-2960.2001.00043.x,"https://scholar.google.com/scholar?cites=5532390781332084885&as_sdt=2005&sciodt=0,5&hl=en"
438,44,Acoustic identification of nine delphinid species in the eastern tropical Pacific Ocean,226,"JN Oswald, J Barlow, TF Norris "," Marine mammal science, 2003 , Wiley Online Library",Acoustic methods may improve the ability to identify cetacean species during shipboard surveys. Whistles were recorded from nine odontocete species in the eastern tropical Pacific …,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1748-7692.2003.tb01090.x,"https://scholar.google.com/scholar?cites=694066217468394142&as_sdt=2005&sciodt=0,5&hl=en"
439,44,Effect of anthropogenic low-frequency noise on the foraging ecology of Balaenoptera whales,182,"DA Croll, CW Clark, J Calambokidis… "," Animal Conservation …, 2001 , cambridge.org","The human contribution to ambient noise in the ocean has increased over the past 50 years, and is dominated by low-frequency (LF) sound (frequencies< 1000 Hz) from shipping, oil …",https://www.cambridge.org/core/journals/animal-conservation-forum/article/effect-of-anthropogenic-lowfrequency-noise-on-the-foraging-ecology-of-balaenoptera-whales/3955FB55098366EC6374FD01FA483CBE,"https://scholar.google.com/scholar?cites=11769028704112409386&as_sdt=2005&sciodt=0,5&hl=en"
440,44,Machine learning in acoustics: Theory and applications,190,"MJ Bianco, P Gerstoft, J Traer, E Ozanich… "," The Journal of the …, 2019 , asa.scitation.org",Acoustic data provide scientific and engineering insights in fields ranging from biology and communications to ocean and Earth science. We survey the recent advances and …,https://asa.scitation.org/doi/abs/10.1121/1.5133944,"https://scholar.google.com/scholar?cites=12295288258658186376&as_sdt=2005&sciodt=0,5&hl=en"
441,44,Acoustic communication under the sea,145,PL Tyack ," Animal acoustic communication, 1998 , Springer","When one dives under the sea, it usually sounds relatively quiet. This is because the human ear is adapted to hear airborne sound. Our middle ear is designed to operate with air on …",https://link.springer.com/chapter/10.1007/978-3-642-76220-8_6,"https://scholar.google.com/scholar?cites=4402107951780173475&as_sdt=2005&sciodt=0,5&hl=en"
442,44,Automatic classification and speaker identification of African elephant (Loxodonta africana) vocalizations,113,"PJ Clemins, MT Johnson, KM Leong… "," The Journal of the …, 2005 , asa.scitation.org",A hidden Markov model (HMM) system is presented for automatically classifying African elephant vocalizations. The development of the system is motivated by successful models …,https://asa.scitation.org/doi/abs/10.1121/1.1847850,"https://scholar.google.com/scholar?cites=13696823466552348405&as_sdt=2005&sciodt=0,5&hl=en"
443,44,A comparison of methods for detecting right whale calls,110,DK Mellinger ," Canadian Acoustics, 2004 , heceta.pmel.noaa.gov","ABSTRACT North Atlantic, North Pacific, and southern right whales all produce the up call, a frequency-modulated upsweep in the 50-200 Hz range. This call is one of the most common …",ftp://heceta.pmel.noaa.gov/newport/mellinger/papers/Mellinger04-OptimizedRtWhaleDetection.pdf,"https://scholar.google.com/scholar?cites=9632311260621355220&as_sdt=2005&sciodt=0,5&hl=en"
444,45,An overview of fixed passive acoustic observation methods for cetaceans,572,"DK Mellinger, KM Stafford, SE Moore, RP Dziak… "," Oceanography, 2007 , JSTOR","METHODS Fixed passive acoustic surveys require several steps, including survey design, placement and sometimes recovery of recording instruments, extraction of vocalizations of …",https://www.jstor.org/stable/24860138,"https://scholar.google.com/scholar?cites=15902544975992242077&as_sdt=2005&sciodt=0,5&hl=en"
445,45,Estimating cetacean population density using fixed passive acoustic sensors: An example with Blainville's beaked whales,330,"TA Marques, L Thomas, J Ward… "," The Journal of the …, 2009 , asa.scitation.org",Methods are developed for estimating the size/density of cetacean populations using data from a set of fixed passive acoustic sensors. The methods convert the number of detected …,https://asa.scitation.org/doi/abs/10.1121/1.3089590,"https://scholar.google.com/scholar?cites=7160908519255798672&as_sdt=2005&sciodt=0,5&hl=en"
